emb_type,m,n,k,cohesion-lit-gpt-p-val,cohesion-lit-bot-p-val,separation-lit-gpt-p-val,separation-lit-bot-p-val,RS-lit-gpt-p-val,RS-lit-bot-p-val,RMSSTD-lit-gpt-p-val,RMSSTD-lit-bot-p-val
cbow,3,9,6,8.365363332032351e-229,1.1768137527239605e-109,1.507560867076562e-211,3.144930262270924e-147,4.065807144146564e-121,7.915182770828406e-113,9.871049924007909e-229,1.0702430057676957e-109
cbow,3,9,7,2.7235009577181648e-229,3.133400821349202e-147,4.927807116420439e-214,1.9856804467147863e-82,4.245145697010593e-120,3.720862169136471e-14,3.557214807374381e-229,2.7302011738545583e-147
cbow,3,9,8,6.108568201169994e-230,1.5953991744900798e-184,2.1918789699401102e-215,1.2148329473109957e-33,7.878834705916555e-118,5.2232993185027074e-17,7.844406440769938e-230,1.3699945434784057e-184
cbow,3,9,9,2.3884303421674103e-230,3.766019935471205e-219,1.0129086899483324e-216,5.275727324976025e-07,2.721082207652504e-115,2.890039544539602e-96,3.060229234228937e-230,3.203988501629977e-219
cbow,3,9,10,1.9867665253613796e-231,9.703214292067207e-249,4.178991265934192e-216,0.1935609004688216,2.130870218447605e-109,3.5198422930248474e-183,2.4784199416068806e-231,8.445967284184466e-249
cbow,3,10,5,5.6755564180646054e-229,2.4081763471927055e-66,1.7651182540442065e-203,9.773476021272064e-234,7.782941442721989e-117,1.6401571850751416e-263,6.5018348719922634e-229,2.2650840491889041e-66
cbow,3,10,6,1.6095854704363762e-228,8.9199670960524e-93,3.839371162873e-208,5.540235516028382e-177,3.1925739778254323e-119,5.567324064313655e-168,1.8850870291496884e-228,8.163189132845116e-93
cbow,3,10,7,1.1307318308301363e-228,9.123910290304236e-124,7.149691882053109e-211,4.949875509232369e-118,3.125196618008249e-119,1.0174118698915932e-62,1.3675446565270944e-228,8.206470316083683e-124
cbow,3,10,8,4.668851828089771e-229,7.855841802734361e-157,5.711562992854212e-213,1.1916766749544038e-64,1.302368916743035e-118,0.0070974889163895,5.846390555837884e-229,6.814457317687211e-157
cbow,3,10,9,1.7362352354948718e-229,1.955538055213377e-188,2.1401160917694222e-214,7.500780947698714e-27,6.856825889316149e-117,2.0560743254276062e-26,2.0391369961924838e-229,1.6940634562164672e-188
cbow,3,10,10,3.6579693448781164e-230,9.27117730048858e-218,5.292140213125878e-215,3.282095317770949e-06,6.3945106487946285e-114,3.7159908494942863e-97,4.3615123148002435e-230,7.962609568331959e-218
cbow,4,2,5,6.219921857884984e-236,9.311979305841065e-298,8.176272852691779e-237,1.7419641034933592e-08,3.747862853937234e-40,0.0,1.3843329554593503e-235,9.344994497784816e-294
cbow,4,2,6,3.528358756937144e-239,0.0,3.2051312440774385e-235,3.219859818335981e-18,1.8958231511262592e-24,0.0,9.398721716948645e-239,0.0
cbow,4,2,7,9.83627133019264e-243,0.0,1.5113565032226588e-233,1.0443963602897128e-20,1.84886448407736e-14,0.0,2.7280773998208783e-242,0.0
cbow,4,2,8,1.2797311559125576e-245,0.0,1.0704362619010467e-232,1.5984390068962482e-14,5.6587013164087706e-09,0.0,3.445382963282896e-245,0.0
cbow,4,2,9,1.7559009301267371e-248,0.0,6.804999349001784e-232,4.019784371428732e-07,1.7035046495872916e-05,0.0,4.903943477671934e-248,0.0
cbow,4,2,10,7.13111964902397e-251,0.0,1.0806778233417845e-231,0.0038246308762356,0.0018866220500287,0.0,2.3923671377636428e-250,0.0
cbow,4,3,5,8.803099209687188e-218,0.0,1.0963194196244346e-219,2.6513310480193937e-19,4.153573796188392e-83,0.0,1.5357451810424725e-217,0.0
cbow,4,3,6,1.0450464257242203e-220,0.0,2.4172487755658616e-216,3.783328756607208e-43,3.610765971080545e-62,0.0,2.080924289081669e-220,0.0
cbow,4,3,7,1.0315846955185104e-223,0.0,3.745857998866232e-213,9.516616573325484e-52,4.486968371249672e-48,0.0,2.0140518036381302e-223,0.0
cbow,4,3,8,4.154149560832756e-225,0.0,7.934812120308169e-213,1.570952306313682e-55,4.5573806606640146e-39,0.0,8.854791943638447e-225,0.0
cbow,4,3,9,8.547754417185796e-227,0.0,2.182527226316828e-212,3.321116340730088e-57,5.911870707621591e-32,0.0,2.0509266553182868e-226,0.0
cbow,4,3,10,1.3341892710257043e-228,0.0,1.3011490005764526e-211,2.633042301134364e-54,9.078979367941949e-26,0.0,2.975912103753419e-228,0.0
cbow,4,4,5,1.8404642493415058e-213,1.852243571939093e-301,5.914549787127839e-218,0.000795853712818,1.0397641998370246e-115,1.8162803890417048e-265,2.625835262040004e-213,1.7295761210547924e-301
cbow,4,4,6,1.234692129945219e-214,0.0,4.4862111635597276e-215,2.6114276786445726e-34,4.88165695876189e-96,0.0,1.876404091604944e-214,0.0
cbow,4,4,7,1.4843266052621004e-216,0.0,7.55176076757002e-212,2.740187004314752e-59,7.356551339068381e-79,0.0,2.3094198444958777e-216,0.0
cbow,4,4,8,2.5737697246588114e-218,0.0,6.16940127480977e-210,5.841266695434243e-69,8.831520764996086e-68,0.0,4.109621679858021e-218,0.0
cbow,4,4,9,3.2900744615722936e-220,0.0,4.411729531206402e-208,5.170683976192526e-71,2.5659544685678303e-58,0.0,5.341160990696408e-220,0.0
cbow,4,4,10,1.1106616465830916e-221,0.0,2.4424812597765446e-206,1.9464098173815223e-69,1.2214486936088604e-51,0.0,1.9005652233058148e-221,0.0
cbow,4,5,5,1.9675926213165897e-213,6.770205869378344e-275,1.9851006041107974e-216,1.742599646270705e-15,2.4590972906571807e-129,3.966011764990602e-115,2.8071440797472384e-213,6.000023632161605e-275
cbow,4,5,6,2.467968999135693e-213,9.850800102667685e-305,1.618438644123043e-216,1.456449477723875e-07,1.134149645480609e-118,5.750222942366643e-271,3.3012489168935714e-213,7.597775534718707e-305
cbow,4,5,7,9.234414893927994e-214,0.0,5.105451887596533e-215,8.357569193453666e-35,9.016157517140666e-106,0.0,1.2806245102392573e-213,0.0
cbow,4,5,8,3.162406182048889e-215,0.0,1.0660855716082837e-212,1.4988425898253467e-54,3.7177856498524096e-93,0.0,4.5729806070408557e-215,0.0
cbow,4,5,9,6.8779388335553966e-217,0.0,4.195155657659457e-210,2.942975829790747e-62,4.4596229747879296e-82,0.0,9.156327719899676e-217,0.0
cbow,4,5,10,4.407311174025647e-218,0.0,8.120736675393981e-209,2.4857030567350026e-63,1.9244538832299646e-75,0.0,6.560525515522001e-218,0.0
cbow,4,6,5,1.3593501977925756e-213,2.548215528868504e-247,2.2062677638744e-213,9.249817418377384e-63,1.221117079961634e-132,3.934792325746867e-09,1.6849716713431014e-213,2.176978031651961e-247
cbow,4,6,6,2.4738616915126728e-213,8.763913068796944e-281,3.239074107850442e-215,4.910676938514049e-07,5.843474572498969e-128,4.692679765569549e-147,3.3091288501209355e-213,7.504623371880376e-281
cbow,4,6,7,1.8625480936651163e-213,7.55761048060723e-305,3.373694872129436e-215,7.060395133981795e-09,1.95605625267356e-120,9.605690664165584e-268,2.5035366543302617e-213,6.162438830861308e-305
cbow,4,6,8,5.838545047765494e-214,0.0,4.987016487802971e-214,2.706883210289243e-31,7.262014005368945e-111,1.455593648664457e-309,7.647110854326596e-214,0.0
cbow,4,6,9,1.3139204552302495e-214,0.0,1.944264590515377e-213,3.020560590106821e-45,1.926774964179055e-103,0.0,1.697106914006193e-214,0.0
cbow,4,6,10,7.362493856949832e-216,0.0,2.3059174373295942e-211,1.1356847772292598e-50,3.196167902860709e-94,0.0,9.380836645265894e-216,0.0
cbow,4,7,5,1.2714888550518312e-213,9.92530039474603e-222,6.213339965446174e-210,1.3779516175560018e-114,7.685065221374355e-132,8.804494726996985e-19,1.5611168093413503e-213,8.746380672640635e-222
cbow,4,7,6,2.6700350920548183e-213,4.145694247450547e-257,1.0020814642191474e-212,4.4782145295807275e-39,2.3547081241069922e-130,8.212515591710388e-36,3.2855452410211595e-213,3.5566058757703605e-257
cbow,4,7,7,2.6892046710538674e-213,7.522932752166814e-284,1.4848226197925973e-213,0.0026524295113442,2.7776783814438044e-126,9.782810825432292e-167,3.5039884593657784e-213,6.257962530044025e-284
cbow,4,7,8,1.6064590351076532e-213,1.2213967904628725e-303,4.73169861019353e-214,4.636109952304285e-09,1.0314290726179711e-120,3.751075261005968e-263,2.0539128275006962e-213,1.0176360400275033e-303
cbow,4,7,9,4.927807116420439e-214,0.0,3.808887627596908e-213,1.4054172858960673e-26,1.7472157925360446e-114,1.5160300378966163e-301,6.022663992046683e-214,0.0
cbow,4,7,10,1.876404091604944e-214,0.0,2.1929385448745546e-212,6.624544351826648e-37,1.0161743997962433e-107,0.0,2.39461209030202e-214,0.0
cbow,4,8,5,6.377949051349346e-214,7.475092445245103e-201,6.078825911296143e-206,3.624426439593407e-158,3.375191426036284e-129,1.6640906959458635e-81,7.378068593924326e-214,6.670676816638339e-201
cbow,4,8,6,1.6849716713431014e-213,4.332452331888971e-235,5.373418942744306e-209,1.1383903656203052e-80,1.005132801913156e-128,0.5182819940275101,2.093481947194168e-213,3.630573719771719e-235
cbow,4,8,7,2.7149781472065152e-213,2.08784438593554e-263,5.573877391332791e-211,2.925386938222541e-25,4.1508687569108735e-127,1.6926500665103553e-63,3.3091288501209355e-213,1.8323833487947406e-263
cbow,4,8,8,1.3115529171432906e-213,1.2060374279319338e-285,7.048828973982964e-212,0.0655719652202184,9.556304014219472e-124,3.864585038081962e-176,1.5950016101621177e-213,1.0313531103345422e-285
cbow,4,8,9,4.060820520903203e-214,1.2908551779439687e-301,1.929835533907028e-211,2.6093479603823227e-08,6.625215277834237e-119,7.577622844357509e-257,4.951406123856772e-214,1.079007193050673e-301
cbow,4,8,10,7.665391581747243e-214,1.394702276423796e-309,2.3947504700730856e-212,6.015705783105237e-22,2.3826154906586025e-115,9.32240635003772e-293,9.548250046271043e-214,1.09083348401812e-309
cbow,4,9,5,2.7441510766210046e-214,8.908892149351656e-185,1.5994354645190586e-201,4.893165432823633e-193,1.6953840713897863e-125,4.592637537012059e-146,3.070389481723855e-214,8.086889537196222e-185
cbow,4,9,6,1.439471358439022e-213,1.54517048335027e-215,5.639742727444871e-206,4.800035849289395e-121,3.0713636623007047e-127,2.0819645945279722e-29,1.7631061715413646e-213,1.3549985344579216e-215
cbow,4,9,7,1.0758627573618974e-213,4.701530100821565e-244,5.893759123967786e-208,9.715897145205118e-59,3.9683950282853176e-126,9.074626946141563e-08,1.2654346164882492e-213,4.1861061079509876e-244
cbow,4,9,8,1.9582280421596903e-213,2.978357099865637e-267,8.117099456805758e-210,8.037777063497287e-18,9.377592827674151e-125,8.30797812914313e-83,2.392627938935785e-213,2.663782734725397e-267
cbow,4,9,9,1.827339699226817e-213,3.522004701456531e-285,9.23586384157404e-211,0.1723722916119497,1.4188579033486597e-122,2.513462519826781e-177,2.216817217673012e-213,3.0825522692638907e-285
cbow,4,9,10,1.3400259489496511e-213,9.225133071298418e-299,1.2839257906836182e-210,1.0055751382962982e-06,1.613909653384883e-118,1.1414603199185355e-246,1.614142958506579e-213,7.717751861075486e-299
cbow,4,10,5,8.811491002951118e-215,7.564824923360353e-173,4.4404564186799176e-197,5.144693273675684e-219,9.996867200986758e-122,1.2898647299375337e-195,1.0002905701156243e-214,6.793509167216439e-173
cbow,4,10,6,6.168231285365805e-214,1.504988201170372e-199,9.276658088822208e-202,3.185898314389552e-155,1.27448747592719e-123,7.823202731024665e-81,7.221203707961126e-214,1.3521920392095514e-199
cbow,4,10,7,1.4532762125199488e-213,1.9749960140101878e-226,6.324702090096967e-205,3.847669501104456e-94,8.960728605062282e-125,1.2707318352113287e-06,1.7380488412200568e-213,1.7500110428138595e-226
cbow,4,10,8,1.314686503773268e-213,7.391249639657864e-250,2.695282201088686e-206,1.061083271078718e-44,5.6948443505172204e-123,1.228762136622272e-20,1.5760870200015942e-213,6.416141354558993e-250
cbow,4,10,9,1.9959556350030572e-213,4.2214376465560004e-269,3.86659685662894e-208,4.9695521982340406e-14,1.1063143577555813e-122,1.3766365172858009e-93,2.3306752862989067e-213,3.599755870509528e-269
cbow,4,10,10,1.2093364875480456e-213,6.007085527136339e-284,1.1087183894731445e-208,0.1808699696241335,5.9151494182037535e-120,5.347384535158842e-175,1.4742318662408977e-213,5.1657723739068165e-284
cbow,5,2,5,6.777092293690902e-250,2.15711679681901e-208,9.756480690813544e-241,8.533155706586316e-14,1.7308866985437958e-19,4.306197896409486e-278,1.2368307679196128e-249,7.008557517330468e-201
cbow,5,2,6,2.9747469309580784e-252,9.699372837605701e-226,1.0096769321376394e-239,1.4751173727785508e-17,2.675543922772057e-10,3.7372656248571965e-303,5.915570903820373e-252,4.2070566290445115e-217
cbow,5,2,7,2.1141217786872145e-255,1.3812041511040173e-243,5.878931979632648e-238,1.61329951792403e-22,0.0002600047523609,0.0,4.735986135654163e-255,1.6293730883891224e-234
cbow,5,2,8,6.313904873601495e-258,2.8384586876229057e-261,2.6562111969171314e-236,1.560076205165907e-29,0.1323478856906694,0.0,1.3092205605384593e-257,4.742435401156164e-252
cbow,5,2,9,2.815821483819297e-260,1.0856254887070239e-275,3.2131704619162474e-235,7.286230591328343e-35,0.9739366700767632,0.0,5.9673117173530235e-260,1.4162106235516042e-266
cbow,5,2,10,3.296991392356781e-262,7.891174772085714e-287,1.1782484994055861e-234,1.2812901429861395e-39,0.0661691162312484,0.0,7.175349856574481e-262,2.5565370781702854e-278
cbow,5,3,5,5.0115472495576275e-234,3.547191798042112e-270,3.8234010016559396e-220,4.513962582683108e-27,6.896290063950887e-52,1.1432442581619365e-303,7.759554410400345e-234,2.19871058996428e-269
cbow,5,3,6,1.4999639067116408e-235,2.8008066272661708e-294,3.964873577297135e-217,1.7248757032449706e-72,2.0803732070421637e-34,0.0,2.5262666354162343e-235,1.0369700599730368e-293
cbow,5,3,7,1.3464422033885653e-237,1.1743786021945752e-306,1.7717515539230763e-214,9.680725718043556e-95,8.300955870060206e-24,0.0,2.513568453125788e-237,3.652087294460722e-306
cbow,5,3,8,1.3504546332495416e-239,1.4075211661853e-310,8.262707075837662e-213,4.476467196016176e-89,1.2793775645496487e-16,0.0,2.5598626727773103e-239,4.88044281208603e-310
cbow,5,3,9,2.436787885314215e-241,0.0,4.18327013822691e-211,9.221618935157794e-84,5.576761560946801e-12,0.0,5.059650661415676e-241,0.0
cbow,5,3,10,9.04386014741152e-243,0.0,1.9759912579976706e-210,5.250785008395544e-77,6.096582124479432e-09,0.0,1.8160884446216732e-242,0.0
cbow,5,4,5,1.3753564781415405e-231,1.2574300379302206e-266,2.3492517074071808e-214,0.0011443348991148,1.4864253520890808e-77,3.4096340280170828e-245,1.9428309516688028e-231,1.3477524166149255e-266
cbow,5,4,6,1.3184515633908718e-231,1.6375960270408376e-292,4.091237423313544e-213,2.372149693377869e-41,2.3038992803445212e-61,0.0,1.8951511853701413e-231,1.6375960270408376e-292
cbow,5,4,7,1.1974316038169351e-232,5.669174129710252e-308,3.113345571333758e-210,1.2417470526957722e-87,1.4363063379705395e-47,0.0,1.9413308247361086e-232,4.844612662534039e-308
cbow,5,4,8,2.2861530275910652e-234,0.0,2.041294152424129e-207,3.1117599877438425e-117,1.148469473856315e-36,0.0,3.639569646091298e-234,0.0
cbow,5,4,9,1.4194771799869624e-235,0.0,5.269254526549159e-206,7.832497449494312e-132,6.0628369461266106e-30,0.0,2.4514369155362974e-235,0.0
cbow,5,4,10,5.305829891968222e-237,0.0,1.7446855889447087e-203,3.688573257444116e-125,1.3334712744230188e-23,0.0,8.597812273320255e-237,0.0
cbow,5,5,5,1.792635028263018e-232,1.5576674715296502e-237,1.0082393931535032e-210,1.5205799095231142e-17,1.3518770528366083e-90,8.57507704545283e-91,2.1661117706253748e-232,1.3041134434005854e-237
cbow,5,5,6,6.458682231634036e-232,1.2210164367105212e-271,1.705693533865936e-211,1.217429283018743e-05,9.27188844747735e-81,1.6876420562181317e-245,8.180010773628993e-232,1.0096514141727383e-271
cbow,5,5,7,5.817980005591029e-232,1.0302050478025748e-291,1.6465547768636008e-210,1.685975892948128e-37,1.4885744008690796e-68,1.5192949566312485e-305,7.706080102926846e-232,8.481743293386289e-292
cbow,5,5,8,4.761668324526021e-233,3.521556230444495e-304,6.491001324430981e-208,2.539588139964174e-75,8.293502033460595e-57,0.0,6.406247863595912e-233,2.864511895987748e-304
cbow,5,5,9,5.415152679001623e-234,0.0,2.5063061827157167e-206,7.720588745704308e-100,1.2830729394711682e-48,0.0,7.740197826329568e-234,0.0
cbow,5,5,10,3.1971121213688244e-235,0.0,5.4163762956449954e-204,1.528476391606148e-113,5.85393087329818e-41,0.0,4.773069336617306e-235,0.0
cbow,5,6,5,3.0018103769974677e-233,8.056467801793826e-211,8.617595539880611e-207,7.498772948221107e-69,8.78324772695033e-96,0.0047395383850475,3.610306033665145e-233,6.890748991897507e-211
cbow,5,6,6,7.0602862692524935e-233,5.7915178177683615e-244,1.3484256348119589e-208,1.3054286697386392e-09,8.947396163752468e-90,8.548636651253522e-115,8.553928395231063e-233,4.9063987154945214e-244
cbow,5,6,7,1.3097817784834031e-232,2.899892891291313e-271,2.4593524090010824e-209,8.041836799037658e-06,1.6384208982207553e-82,2.152074959588342e-238,1.5827495388113231e-232,2.51485932423587e-271
cbow,5,6,8,8.32262534473276e-233,7.175512495692864e-288,1.9802280116638272e-208,7.881706230700352e-31,3.5040390833236934e-73,4.171189803845504e-294,1.0311686584698494e-232,6.0073970949696176e-288
cbow,5,6,9,2.095824760516366e-233,1.4637500391221892e-298,5.1769851171060515e-207,1.2983414105515677e-58,4.090717084676928e-65,0.0,2.676372735257313e-233,1.1379280285697383e-298
cbow,5,6,10,2.105073358729461e-234,1.0865461020736405e-304,3.129172925661066e-205,1.3813060881994094e-78,4.4841272759148534e-57,0.0,2.743933805682253e-234,8.766695413111849e-305
cbow,5,7,5,1.2817829229991405e-233,1.0797583943521823e-190,2.0054870111373362e-202,5.428613588566978e-121,4.0917085145534295e-97,2.3929683312689397e-29,1.463100403615984e-233,9.171360705461606e-191
cbow,5,7,6,2.440375737452125e-233,2.9713749431558698e-220,3.380229907167114e-205,1.7901544805441994e-45,6.157527490625302e-94,3.216749413649071e-19,2.8203225498544736e-233,2.4986237096217307e-220
cbow,5,7,7,2.310031047155475e-233,3.822329034188304e-247,9.443824779312865e-207,7.264725260853031e-06,9.625819192706518e-89,2.734360706236561e-128,2.716735355528873e-233,3.2578769633860525e-247
cbow,5,7,8,2.9720071168273187e-233,2.527735921277869e-269,9.967709872913623e-207,1.663657059829935e-05,2.621667349540276e-82,1.216580622703557e-230,3.610306033665145e-233,2.1339746473897875e-269
cbow,5,7,9,1.207237385173252e-233,4.808773358466391e-284,2.3970853338623304e-206,6.771420176655982e-25,1.3955578239685855e-75,1.5949583535412134e-283,1.5189203561890396e-233,4.2423208615564435e-284
cbow,5,7,10,3.558611134898444e-234,4.411986657571272e-293,1.5222086705516804e-205,1.044611250830878e-45,1.2087095857817767e-69,9.279153872478589e-308,4.31377419037096e-234,3.884535287933208e-293
cbow,5,8,5,5.222476889195034e-234,1.4995435650723634e-175,1.6007849376454337e-197,5.441057585473122e-164,1.6508760327689338e-95,2.243433407684279e-99,5.858541107080607e-234,1.3536378306892332e-175
cbow,5,8,6,1.0682189825384398e-233,4.415612657863966e-201,3.4192519466134255e-201,1.6156812535485385e-89,2.3384762611693972e-94,0.0001008360987335,1.2132804941677472e-233,3.889686522916381e-201
cbow,5,8,7,1.2408506654362186e-233,1.051889965383944e-226,4.375180409389292e-203,2.027682083500124e-31,1.558510696985375e-90,6.573678866706506e-38,1.4704229734176876e-233,9.0680160376583e-227
cbow,5,8,8,8.879898746340007e-234,4.894061026199305e-249,4.922547344151048e-204,0.000592893245151,8.65810942955711e-87,8.265405859191367e-136,1.0085989277028264e-233,4.404771157694362e-249
cbow,5,8,9,5.215958583206406e-234,2.3647437703998478e-267,3.669174314425337e-204,0.000102140983019,7.91011079651876e-82,1.008341376783964e-221,6.243907753714595e-234,2.0528930923409e-267
cbow,5,8,10,2.899079124540523e-234,4.821944006488006e-280,7.630172545756057e-204,4.620859305034335e-19,1.5621918776989943e-76,1.6266119701778642e-269,3.293278497246468e-234,4.1827073774840927e-280
cbow,5,9,5,2.1910062167636598e-234,5.3781165235816656e-164,8.420009618766485e-193,2.996996923134171e-196,1.1519964246898017e-93,2.335525374249321e-163,2.3854276686779895e-234,4.7873451047550126e-164
cbow,5,9,6,4.7434857547199883e-234,8.99145439661395e-186,4.5433796682740693e-197,3.3647731368758133e-129,1.5900774636795458e-93,3.166806693991644e-44,5.374714962549656e-234,7.894441214900814e-186
cbow,5,9,7,6.662912287420223e-234,6.150942060719612e-209,5.1017025048282454e-200,6.692692031301121e-67,4.696362207652134e-92,0.0645394894547607,7.418419646820412e-234,5.56113975715686e-209
cbow,5,9,8,7.975695387494986e-234,2.4440470060127023e-230,1.4510938351739077e-201,1.2065537766797456e-23,2.6812085697401178e-89,8.03071862111024e-53,9.172915474026315e-234,2.080341400477225e-230
cbow,5,9,9,5.268349875907984e-234,1.1434282256424076e-249,4.167023163056282e-202,0.00248947575613,1.47306791318603e-85,2.834470586488554e-137,6.16640066707577e-234,9.902556585694351e-250
cbow,5,9,10,1.9676286215234273e-234,3.2066813018025556e-265,4.9476806786662195e-202,0.0014366237660308,2.898457453134993e-81,4.517948461864491e-210,2.2918767350704587e-234,2.8339854054357833e-265
cbow,5,10,5,1.1291815962500126e-234,6.926716154852062e-155,5.725521708179102e-188,1.1234948474654634e-220,6.1487463744651e-91,1.8092796349060035e-211,1.2543013634516828e-234,6.221352656137455e-155
cbow,5,10,6,2.571240035946947e-234,5.1507880127001655e-174,1.35653564558136e-192,4.734677936712609e-162,1.2662473887408207e-91,2.21658650646747e-99,2.8063737106582106e-234,4.587102671067553e-174
cbow,5,10,7,4.165457712979092e-234,2.5542932608556773e-194,8.930783815703351e-196,3.544704784350744e-103,6.491344016539765e-91,2.985843345183959e-15,4.5348531553363634e-234,2.2837139684217365e-194
cbow,5,10,8,3.992191650913815e-234,8.20980079266669e-215,4.581239481534943e-198,2.707867763641864e-53,6.708892047994795e-90,4.1583023617328445e-08,4.4785442376408155e-234,7.412057302725077e-215
cbow,5,10,9,2.6429364408264123e-234,1.1095678484686372e-232,3.380684303525901e-199,1.59124909933608e-19,2.461458811372498e-87,1.0916421224216544e-61,3.0553404919440264e-234,9.436726148027276e-233
cbow,5,10,10,2.7098467021122414e-234,5.171071585778292e-249,9.063309690578583e-200,0.0020761584844186,3.584885313172172e-84,4.670795542698615e-134,3.093769221807883e-234,4.620805412589996e-249
cbow,6,2,5,4.340497111588074e-268,0.0,1.0753025056604819e-236,2.771995558437196e-26,8.845672985531121e-07,0.0,7.391396142366077e-268,2.4224613660129e-310
cbow,6,2,6,2.7722540937569376e-269,0.0,3.184247118352474e-237,2.3552343469840662e-45,0.0021926557500508,0.0,4.2687488538697504e-269,0.0
cbow,6,2,7,3.135762665148426e-270,0.0,6.769795610892611e-238,5.148200004526605e-66,0.0657529702178841,0.0,5.541374392808317e-270,0.0
cbow,6,2,8,2.2120118476293e-271,0.0,1.1328614010304086e-238,1.3702522053223308e-80,0.6887874803357406,0.0,3.610204925034847e-271,0.0
cbow,6,2,9,1.2072376693260326e-272,0.0,2.2962747690117562e-239,8.525915702626865e-91,0.7059743540582395,0.0,2.3379215504850733e-272,0.0
cbow,6,2,10,1.242116559904338e-273,0.0,1.6318793768279943e-240,1.2741413883158104e-93,0.3176937577580357,0.0,2.350507391132364e-273,0.0
cbow,6,3,5,2.9919260378585244e-254,0.0,5.900316161220337e-211,4.285523026019529e-59,9.1810956013562e-29,0.0,4.241671866965591e-254,0.0
cbow,6,3,6,4.189354653204704e-255,0.0,2.1343368198245752e-209,2.2430123012790124e-109,1.1767073117200093e-17,0.0,6.083957045853349e-255,0.0
cbow,6,3,7,4.6572309208061955e-256,0.0,6.323725822819195e-209,4.779098833649303e-131,4.093052906909966e-12,0.0,7.206311196408295e-256,0.0
cbow,6,3,8,6.1290181147495545e-257,0.0,1.116590817274529e-208,1.1926796302735932e-127,1.6588157605738013e-08,0.0,9.666361969369907e-257,0.0
cbow,6,3,9,3.091927115355736e-258,0.0,2.860048331674686e-208,5.11212961778497e-125,6.624851713558867e-06,0.0,5.337741554117629e-258,0.0
cbow,6,3,10,7.723172669153174e-259,0.0,1.2832792473275564e-208,9.725471065896498e-120,0.0002544117568108,0.0,1.2330134240860069e-258,0.0
cbow,6,4,5,2.571437811109748e-251,0.0,2.0336295397941121e-202,2.013898111577212e-21,5.25318551454416e-48,0.0,3.3749549208595457e-251,0.0
cbow,6,4,6,2.2532376344663148e-251,0.0,1.295820020500843e-202,1.2082385123269514e-80,7.756994035297195e-37,0.0,3.1880653478400628e-251,0.0
cbow,6,4,7,3.343175452901414e-252,0.0,7.154513420295992e-201,4.074899397763498e-133,3.479391052327531e-27,0.0,4.505322544367796e-252,0.0
cbow,6,4,8,6.986027019388373e-253,0.0,1.8483228199685125e-199,9.445557657171771e-161,2.9475745977681714e-20,0.0,9.716483987618893e-253,0.0
cbow,6,4,9,5.1031307301945136e-254,0.0,6.707491470395849e-198,1.1592307088843266e-171,1.0621087300344285e-15,0.0,7.740103369509041e-254,0.0
cbow,6,4,10,6.630898762692965e-255,0.0,1.4877021771038748e-196,3.295835741634398e-163,2.8473736328111597e-12,0.0,1.01967621482964e-254,0.0
cbow,6,5,5,2.447958327915536e-251,0.0,2.4576684961243973e-198,0.0091886928502921,2.1690125487885453e-59,5.4306428233276076e-257,2.9882107526537418e-251,0.0
cbow,6,5,6,5.080606840553874e-251,0.0,1.353920200315777e-199,1.4782354090916392e-27,7.568757264275223e-52,0.0,6.298127600388735e-251,0.0
cbow,6,5,7,2.793630178626406e-251,0.0,4.753963614212786e-199,1.7263294941206833e-78,4.832441232686796e-43,0.0,3.5359776006426075e-251,0.0
cbow,6,5,8,5.063103264335916e-252,0.0,4.237024654528674e-198,2.3600940072413412e-120,2.873955245196035e-35,0.0,6.262873895266662e-252,0.0
cbow,6,5,9,1.0503851547377638e-252,0.0,1.497950413398807e-196,5.051194748843142e-144,5.56454057447832e-29,0.0,1.3832360979964558e-252,0.0
cbow,6,5,10,1.6983911090938002e-253,0.0,1.158621963298558e-195,1.610180656084922e-154,2.2878931996600976e-24,0.0,2.2259472020607147e-253,0.0
cbow,6,6,5,2.3425071467383343e-251,0.0,9.018566729859998e-194,5.157784350302259e-37,1.1494491510301608e-64,8.683621956448543e-136,2.6526115891997347e-251,0.0
cbow,6,6,6,1.9089966341364584e-251,0.0,3.7825293887177153e-196,0.9880255517428124,5.609844223756179e-60,6.84116064566352e-269,2.3607806767210877e-251,0.0
cbow,6,6,7,1.807912048520218e-251,0.0,3.6046081657250133e-197,6.455030639863766e-28,3.330638581669903e-54,0.0,2.2474086473383165e-251,0.0
cbow,6,6,8,6.596250663614756e-252,0.0,1.9622270906233657e-196,6.295948133288808e-69,5.125711284982454e-47,0.0,7.746642391326974e-252,0.0
cbow,6,6,9,5.010846920886347e-252,0.0,4.2115339777586445e-196,1.1183043088946773e-102,9.439866086416178e-42,0.0,5.749203783159742e-252,0.0
cbow,6,6,10,6.495845955433596e-253,0.0,3.666121817310762e-194,7.538065435843318e-120,3.1492568135915767e-35,0.0,7.552302082106741e-253,0.0
cbow,6,7,5,1.860175578638063e-251,0.0,1.803389998677104e-188,8.961144061430188e-89,4.6982362759477224e-66,8.390527954095602e-37,2.0314543468094357e-251,0.0
cbow,6,7,6,1.7939147416229396e-251,0.0,1.2118136862077292e-191,1.5126742487176445e-19,4.267241111972228e-63,4.859862524618899e-176,1.964179692541739e-251,0.0
cbow,6,7,7,1.5718634059257284e-251,0.0,3.8717826340772424e-194,0.0871498313794654,8.426984240913354e-60,1.4470297954297854e-274,1.7985684382795574e-251,0.0
