emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
skipgram,4,2,3359.818286283781,0.6938037087290818,0.6869918699186992,0.6295239300043354,0.6318919188224297
svd,4,2,48.32930238571752,0.9813713832738804,0.9750889679715302,0.9732902358351895,0.9796875079444979
cbow,4,3,8.858667904100823,0.6996834011759385,0.6747967479674797,0.6916693411452375,0.6660119332285761
skipgram,4,3,1438.449888287663,0.7028493894165536,0.6991869918699187,0.6990197920434676,0.6955608329342268
svd,4,3,100000.0,0.9869513641755636,0.98932384341637,0.9827757233525547,0.98781413993224
cbow,4,4,112.88378916846884,0.608322026232474,0.6260162601626016,0.5797273144359555,0.5971495177317364
skipgram,4,4,615.8482110660254,0.6313885119855269,0.6341463414634146,0.614956314037003,0.6114407312106591
svd,4,4,3.79269019073225,0.8276134122287968,0.8404255319148937,0.7679701419817033,0.7468996824390159
cbow,4,5,7847.5997035146065,0.6110357304387155,0.6016260162601627,0.550888714944299,0.5469836801470566
skipgram,4,5,100000.0,0.6105834464043419,0.6056910569105691,0.5504087492877531,0.5506176244885546
svd,4,5,8.858667904100823,0.6245572609208973,0.6289752650176679,0.5366830362522673,0.512866935392043
cbow,4,6,0.2976351441631317,0.6087743102668476,0.5975609756097561,0.5495257248099683,0.5436714203207605
skipgram,4,6,0.2976351441631317,0.6092265943012212,0.5975609756097561,0.5499115923600151,0.5436714203207605
svd,4,6,3.79269019073225,0.6329014526894385,0.647887323943662,0.5486808227040907,0.5022615753993352
cbow,4,7,0.6951927961775606,0.6042514699231117,0.5975609756097561,0.545365555960652,0.5435742817143812
skipgram,4,7,0.6951927961775606,0.6042514699231117,0.5975609756097561,0.5453451908132988,0.5435742817143812
svd,4,7,48.32930238571752,0.6435837245696401,0.545774647887324,0.5458059179622338,0.4920767524875546
cbow,4,8,0.6951927961775606,0.6037991858887382,0.5853658536585366,0.5450217461655172,0.5325394946043774
skipgram,4,8,0.6951927961775606,0.6037991858887382,0.5853658536585366,0.5450217461655172,0.5325394946043774
svd,4,8,48.32930238571752,0.6337579617834395,0.5857142857142857,0.5411724466686814,0.518634683759697
cbow,4,9,0.6951927961775606,0.6056083220262325,0.5894308943089431,0.5467646285287223,0.5362284354550862
skipgram,4,9,0.6951927961775606,0.6056083220262325,0.5894308943089431,0.5467646285287223,0.5362284354550862
svd,4,9,0.6951927961775606,0.5996376811594203,0.6219512195121951,0.5420734689900829,0.562401280026257
cbow,4,10,1.623776739188721,0.6015377657168702,0.5853658536585366,0.5428902947228074,0.5325486350779937
skipgram,4,10,1.623776739188721,0.6015377657168702,0.5853658536585366,0.5428902947228074,0.5325486350779937
svd,4,10,0.6951927961775606,0.6023550724637681,0.6138211382113821,0.5446610802499525,0.5550696882751206
cbow,4,11,1.623776739188721,0.6033469018543646,0.5853658536585366,0.5446124199734088,0.5325394946043774
skipgram,4,11,1.623776739188721,0.6033469018543646,0.5853658536585366,0.5446124199734088,0.5325394946043774
svd,4,11,0.6951927961775606,0.6005434782608695,0.6138211382113821,0.5430125309633792,0.5550696882751206
cbow,4,12,1.623776739188721,0.6033469018543646,0.5894308943089431,0.5446615730113799,0.5362284354550862
skipgram,4,12,1.623776739188721,0.6033469018543646,0.5894308943089431,0.5446615730113799,0.5362284354550862
svd,4,12,1.623776739188721,0.6000905797101449,0.6178861788617886,0.5424855626822249,0.5586963240580786
cbow,4,13,3.79269019073225,0.5992763455450023,0.5772357723577236,0.5408210265088912,0.5249967890674166
skipgram,4,13,3.79269019073225,0.5992763455450023,0.5772357723577236,0.5408210265088912,0.5249967890674166
svd,4,13,1.623776739188721,0.6019021739130435,0.6178861788617886,0.5442424598873433,0.5587425830565678
cbow,4,14,3.79269019073225,0.6019900497512438,0.5853658536585366,0.5433204423654483,0.5325486350779937
skipgram,4,14,3.79269019073225,0.6019900497512438,0.5853658536585366,0.5433204423654483,0.5325486350779937
svd,4,14,1.623776739188721,0.6014492753623188,0.6138211382113821,0.5438763996842323,0.5550696882751206
cbow,4,15,3.79269019073225,0.6024423337856174,0.5853658536585366,0.5437925807551459,0.5325394946043774
skipgram,4,15,3.79269019073225,0.6024423337856174,0.5853658536585366,0.5437925807551459,0.5325394946043774
svd,4,15,1.623776739188721,0.5996376811594203,0.6138211382113821,0.5421923160509369,0.5550696882751206
cbow,4,16,3.79269019073225,0.6010854816824966,0.5894308943089431,0.5425829419374599,0.5362284354550862
skipgram,4,16,3.79269019073225,0.6010854816824966,0.5894308943089431,0.5425829419374599,0.5362284354550862
svd,4,16,3.79269019073225,0.5987318840579711,0.6178861788617886,0.5412302159565348,0.5586076249112006
cbow,4,17,3.79269019073225,0.602894617819991,0.5894308943089431,0.5442670374594567,0.5362284354550862
skipgram,4,17,3.79269019073225,0.602894617819991,0.5894308943089431,0.5442670374594567,0.5362284354550862
