emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
cbow,5,3,1000.0,0.6362135388002201,0.6237623762376238,0.6234109605874351,0.6016141998815266
svd,5,4,1000.0,0.6890478811227297,0.6534653465346535,0.6890478811227297,0.6534653465346535
skipgram,5,4,2.154434690031882,0.744083654375344,0.7673267326732673,0.7434657942349113,0.7658071339751646
cbow,5,4,2.154434690031882,0.7462850853054486,0.7673267326732673,0.7457304915303032,0.7653353769982826
svd,5,5,46.41588833612773,0.7407815079801872,0.7227722772277227,0.7402039129098561,0.72279945641623
skipgram,5,5,46.41588833612773,0.7407815079801872,0.7524752475247525,0.740494771707409,0.7518845550658279
cbow,5,5,46.41588833612773,0.7407815079801872,0.7524752475247525,0.740494771707409,0.7518845550658279
svd,5,6,2.154434690031882,0.740231150247661,0.693069306930693,0.7395192625515078,0.6929487646850103
skipgram,5,6,215.44346900318823,0.7363786461199779,0.7475247524752475,0.7360172013939212,0.7470922064273465
cbow,5,6,2.154434690031882,0.7336268574573472,0.7475247524752475,0.7331169404143691,0.7467392823057412
svd,5,7,10.0,0.7396807925151349,0.6831683168316832,0.7391092467191033,0.6830438861264624
skipgram,5,7,0.4641588833612777,0.7319757842597688,0.7376237623762376,0.7307845251599708,0.7341434439055213
cbow,5,7,0.4641588833612777,0.7314254265272427,0.7376237623762376,0.7302523318560878,0.7341434439055213
svd,5,8,46.41588833612773,0.7352779306549257,0.7128712871287128,0.7346621089721468,0.7123074604956814
skipgram,5,8,1000.0,0.7330764997248211,0.7425742574257426,0.7326856438189531,0.7419599372684607
cbow,5,8,1000.0,0.7330764997248211,0.7425742574257426,0.7326856438189531,0.7419599372684607
svd,5,9,1000.0,0.7330764997248211,0.7425742574257426,0.7327105275074149,0.7419599372684607
skipgram,5,9,215.44346900318823,0.7330764997248211,0.7425742574257426,0.7327105275074149,0.7419599372684607
cbow,5,9,1000.0,0.7330764997248211,0.7425742574257426,0.7327105275074149,0.7419599372684607
svd,5,10,215.44346900318823,0.7319757842597688,0.7425742574257426,0.7315833165769694,0.7419599372684607
skipgram,5,10,215.44346900318823,0.7319757842597688,0.7425742574257426,0.7315833165769694,0.7419599372684607
cbow,5,10,215.44346900318823,0.7319757842597688,0.7425742574257426,0.7315833165769694,0.7419599372684607
svd,5,11,46.41588833612773,0.7303247110621904,0.7425742574257426,0.7298908705072712,0.7419599372684607
skipgram,5,11,215.44346900318823,0.7319757842597688,0.7425742574257426,0.7315833165769694,0.7419599372684607
cbow,5,11,215.44346900318823,0.7319757842597688,0.7425742574257426,0.7315833165769694,0.7419599372684607
svd,5,12,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,5,12,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,5,12,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,5,13,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,5,13,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,5,13,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,5,14,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,5,14,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,5,14,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,5,15,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,5,15,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,5,15,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,5,16,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,5,16,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,5,16,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,5,17,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
