emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
skipgram,8,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,8,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,8,8,0.2782559402207126,0.6694995278564684,0.6779661016949152,0.6094656443774124,0.6244119096315197
skipgram,8,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,8,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,9,2,0.0016681005372,0.8305004721435316,0.8347457627118644,0.7653525906901122,0.7761813399641451
skipgram,9,2,3.593813663804626,0.807542983915696,0.835820895522388,0.7827456280087324,0.8179146461783907
cbow,9,2,599.4842503189421,0.8097615085967831,0.845771144278607,0.7851443800993892,0.828367471154864
SVD,9,3,0.0215443469003188,0.7209631728045326,0.7245762711864406,0.6589971050197906,0.6702280679816494
skipgram,9,3,100000.0,0.8036605657237936,0.845771144278607,0.778283199140591,0.8271975746400219
cbow,9,3,100000.0,0.8025513033832501,0.835820895522388,0.7771644468039068,0.8166839529590989
SVD,9,4,0.0215443469003188,0.6846081208687441,0.6864406779661016,0.6243495407197024,0.6329782720350148
skipgram,9,4,46.41588833612782,0.7282307265668331,0.7761194029850746,0.695843643170049,0.7532146165723109
cbow,9,4,46.41588833612782,0.7282307265668331,0.7761194029850746,0.695843643170049,0.7532146165723109
SVD,9,5,0.0215443469003188,0.6742209631728046,0.6822033898305084,0.6141279963942573,0.6290296036021343
skipgram,9,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,9,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,9,6,0.0215443469003188,0.6732766761095373,0.6822033898305084,0.6131347547813597,0.6290296036021343
skipgram,9,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,9,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,9,7,0.2782559402207126,0.6694995278564684,0.6779661016949152,0.6094656443774124,0.6244119096315197
skipgram,9,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,9,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,9,8,0.2782559402207126,0.6694995278564684,0.6779661016949152,0.6094656443774124,0.6244119096315197
skipgram,9,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,9,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,10,2,0.0016681005372,0.832389046270066,0.8389830508474576,0.7672484336455059,0.7802738889342095
skipgram,10,2,0.2782559402207126,0.778702163061564,0.8258706467661692,0.7520521338734396,0.8073544411832053
cbow,10,2,46.41588833612782,0.8031059345535219,0.835820895522388,0.7781770097446441,0.8179146461783907
SVD,10,3,0.0215443469003188,0.7176581680830972,0.7203389830508474,0.6558002365431672,0.6658890973510024
skipgram,10,3,100000.0,0.754853022739878,0.7910447761194029,0.725288769924522,0.7680074826215468
cbow,10,3,0.2782559402207126,0.7376594564614531,0.7960199004975125,0.7065073831120948,0.7749456797644432
SVD,10,4,0.0215443469003188,0.6836638338054769,0.6864406779661016,0.6234310251989573,0.6329782720350148
skipgram,10,4,46.41588833612782,0.7276760953965613,0.7761194029850746,0.6951887844193178,0.7532146165723109
cbow,10,4,3.593813663804626,0.7282307265668331,0.7761194029850746,0.695843643170049,0.7532146165723109
SVD,10,5,0.0215443469003188,0.6746931067044382,0.6822033898305084,0.6146240645615582,0.6290296036021343
skipgram,10,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,10,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,10,6,0.0215443469003188,0.6742209631728046,0.6822033898305084,0.6141279963942573,0.6290296036021343
skipgram,10,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,10,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,10,7,0.2782559402207126,0.6694995278564684,0.6779661016949152,0.6094656443774124,0.6244119096315197
skipgram,10,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,10,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,10,8,0.2782559402207126,0.669971671388102,0.6779661016949152,0.6099654736214091,0.6244119096315197
skipgram,10,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,10,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,11,2,0.0016681005372,0.8342776203966006,0.8389830508474576,0.7691465177889413,0.7802738889342095
skipgram,11,2,0.0215443469003188,0.762063227953411,0.8109452736318408,0.7339417175831711,0.7912947013433884
cbow,11,2,0.2782559402207126,0.7703826955074875,0.8159203980099502,0.7431871295401159,0.7966786212280731
SVD,11,3,0.0215443469003188,0.7176581680830972,0.7203389830508474,0.6558424155222513,0.6658890973510024
skipgram,11,3,3.593813663804626,0.7354409317803661,0.7960199004975125,0.7041491089439695,0.7749456797644432
cbow,11,3,3.593813663804626,0.7365501941209096,0.7960199004975125,0.7052918303208315,0.7749456797644432
SVD,11,4,0.0215443469003188,0.6831916902738433,0.6864406779661016,0.6229416416567115,0.6329782720350148
